time_s,voltage_v
0.1894,0.02320642
0.1896,0.02347156
0.1898,0.02247021
0.19,0.02066324
0.1902,0.02098204
0.1904,0.01796284
0.1906,0.01578556
0.1908,0.01545858
0.191,0.01539758
0.1912,0.01367412
0.1914,0.01268647
0.1916,0.01248277
0.1918,0.01329832
0.192,0.01437514
0.1922,0.01462408
0.1924,0.01465418
0.1926,0.01344931
0.1928,0.01296921
0.193,0.01198665
0.1932,0.008887215
0.1934,0.004807118
0.1936,0.0007855457
0.1938,-0.001388212
0.194,-0.00341287
0.1942,-0.006518068
0.1944,-0.009389248
0.1946,-0.01245725
0.1948,-0.0159855
0.195,-0.01730742
0.1952,-0.01870567
0.1954,-0.01865668
0.1956,-0.02135816
0.1958,-0.02450991
0.196,-0.02824642
0.1962,-0.03441361
0.1964,-0.03787116
0.1966,-0.04025389
0.1968,-0.04356117
0.197,-0.04337753
0.1972,-0.04299287
0.1974,-0.04275967
0.1976,-0.04261228
0.1978,-0.04030379
0.198,-0.03738882
0.1982,-0.03506908
0.1984,-0.03267718
0.1986,-0.02858405
0.1988,-0.02450265
0.199,-0.02079253
0.1992,-0.01794899
0.1994,-0.0160138
0.1996,-0.01633129
0.1998,-0.01736304
0.2,-0.01677623
0.2002,-0.01682973
0.2004,-0.01554555
0.2006,-0.01355913
0.2008,-0.01074024
0.201,-0.007617667
0.2012,-0.005550214
0.2014,-0.004469013
0.2016,-0.002778933
0.2018,-0.002596471
0.202,-0.004135557
0.2022,-0.001475057
0.2024,0.001356057
0.2026,0.002143453
0.2028,0.005264662
0.203,0.009908646
0.2032,0.01272601
0.2034,0.01406778
0.2036,0.01528078
0.2038,0.01564229
0.204,0.01577343
0.2042,0.01620476
0.2044,0.01763815
0.2046,0.01682738
0.2048,0.01589617
0.205,0.01699776
0.2052,0.01678117
0.2054,0.01557681
0.2056,0.0149015
0.2058,0.01575512
0.206,0.01542602
0.2062,0.01626066
0.2064,0.01857878
0.2066,0.0209532
0.2068,0.02257338
0.207,0.02513637
0.2072,0.02752305
0.2074,0.03100158
0.2076,0.03275096
0.2078,0.0344413
0.208,0.03773889
0.2082,0.03929756
0.2084,0.04348086
0.2086,0.04501804
0.2088,0.04664689
0.209,0.04702102
0.2092,0.04636605
0.2094,0.04387336
0.2096,0.03945584
0.2098,0.03634521
0.21,0.03297848
0.2102,0.02788997
0.2104,0.02310126
0.2106,0.01838749
0.2108,0.01420446
0.211,0.01194134
0.2112,0.009778658
0.2114,0.007400722
0.2116,0.005774636
0.2118,0.003716252
0.212,0.003505393
0.2122,0.002502953
0.2124,0.0003858027
0.2126,-0.0001258528
0.2128,-0.001558633
0.213,-0.003429448
0.2132,-0.005943795
0.2134,-0.008498387
0.2136,-0.01022541
0.2138,-0.01015466
0.214,-0.01027015
0.2142,-0.01266773
0.2144,-0.01503105
0.2146,-0.01413949
0.2148,-0.01444662
0.215,-0.01599265
0.2152,-0.01723953
0.2154,-0.01875235
0.2156,-0.01943002
0.2158,-0.02014296
0.216,-0.02049243
0.2162,-0.02128615
0.2164,-0.02180985
0.2166,-0.02312773
0.2168,-0.02410752
0.217,-0.02373848
0.2172,-0.02441572
0.2174,-0.02564315
0.2176,-0.02612807
0.2178,-0.02821356
0.218,-0.02710503
0.2182,-0.0262664
0.2184,-0.02639852
0.2186,-0.02577768
0.2188,-0.0252548
0.219,-0.02490109
0.2192,-0.02529436
0.2194,-0.02450979
0.2196,-0.02530718
0.2198,-0.02347935
0.22,-0.02363612
0.2202,-0.02352254
0.2204,-0.02294913
0.2206,-0.02196374
0.2208,-0.02168029
0.221,-0.02232572
0.2212,-0.02028554
0.2214,-0.01869029
0.2216,-0.01862196
0.2218,-0.0173401
0.222,-0.01610919
0.2222,-0.01508769
0.2224,-0.01330362
0.2226,-0.01269764
0.2228,-0.01038098
0.223,-0.00765664
0.2232,-0.00520799
0.2234,-0.003489602
0.2236,-0.001140038
0.2238,0.001895945
0.224,0.003151352
0.2242,0.003983152
0.2244,0.006752601
0.2246,0.007530908
0.2248,0.009877346
0.225,0.01143141
0.2252,0.01252858
0.2254,0.01486359
0.2256,0.01569289
0.2258,0.01610962
0.226,0.01647449
0.2262,0.01758593
0.2264,0.01797177
0.2266,0.01632418
0.2268,0.01599205
0.227,0.01733642
0.2272,0.01725525
0.2274,0.01742411
0.2276,0.01660799
0.2278,0.01758063
0.228,0.01988918
0.2282,0.02032964
0.2284,0.0216336
0.2286,0.02050671
0.2288,0.01864429
0.229,0.01944077
0.2292,0.01825619
0.2294,0.01847313
0.2296,0.01856643
0.2298,0.01742099
0.23,0.01675313
0.2302,0.01665625
0.2304,0.0161785
0.2306,0.01547302
0.2308,0.01557946
0.231,0.01599189
0.2312,0.01501484
0.2314,0.01458987
0.2316,0.01349418
0.2318,0.01256835
0.232,0.01131092
0.2322,0.009435333
0.2324,0.00726215
0.2326,0.007268408
0.2328,0.005648485
0.233,0.005241551
0.2332,0.005482958
0.2334,0.004808006
0.2336,0.00282297
0.2338,-0.0002337982
0.234,-0.003562452
0.2342,-0.005991905
0.2344,-0.004991877
0.2346,-0.00619218
0.2348,-0.008309091
0.235,-0.01054399
0.2352,-0.01208366
0.2354,-0.01302759
0.2356,-0.01337155
0.2358,-0.01281888
0.236,-0.01284018
0.2362,-0.01125147
0.2364,-0.01196902
0.2366,-0.01409415
0.2368,-0.01550412
0.237,-0.01702235
0.2372,-0.01744538
0.2374,-0.01746562
0.2376,-0.01786174
0.2378,-0.01782301
0.238,-0.01756251
0.2382,-0.01851963
0.2384,-0.01894894
0.2386,-0.01795688
0.2388,-0.01874252
0.239,-0.01899985
0.2392,-0.01942004
0.2394,-0.02040232
0.2396,-0.02030247
0.2398,-0.02040139
0.24,-0.02110888
0.2402,-0.02187842
0.2404,-0.02195149
0.2406,-0.02069657
0.2408,-0.01957896
0.241,-0.01869531
0.2412,-0.0184582
0.2414,-0.01919743
0.2416,-0.01744858
0.2418,-0.01451769
0.242,-0.01228735
0.2422,-0.009997341
0.2424,-0.007364201
0.2426,-0.006666156
0.2428,-0.004315593
0.243,-0.001827208
0.2432,-0.001918604
0.2434,-0.0009155038
0.2436,-0.0002060273
0.2438,0.002052734
0.244,0.003893306
0.2442,0.006116108
0.2444,0.007369038
0.2446,0.009126035
0.2448,0.009950095
0.245,0.01060423
0.2452,0.01284341
0.2454,0.0141967
0.2456,0.01407511
0.2458,0.01434329
0.246,0.01544669
0.2462,0.01658215
0.2464,0.01708584
0.2466,0.01666767
0.2468,0.01765523
